,dist,citation
5012,1.8835282,"Lambertucci, Sergio A. and Alarcon, Pablo A. E. and Hiraldo, Fernando and Sanchez-Zapata, Jose A. and Blanco, Guillermo and Donazar, Jose A. (2014). Apex Scavenger Movements Call For Transboundary Conservation Policies. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.biocon.2013.12.041"
5013,1.8836757,"Lei, L. J. and Wang, W. C. (2019). Analysis Of Urban Landscape Pattern And Eco-Environment Benefit Based On Heat Island Effect – With Beijing, China As An Example. N/A, N/A(N/A), N/A-N/A. DOI: 10.15666/aeer/1706_1457714586"
5014,1.8836757,"Lei, L. J. and Wang, W. C. (2019). Analysis Of Urban Landscape Pattern And Eco-Environment Benefit Based On Heat Island Effect-With Beijing, China As An Example. N/A, N/A(N/A), N/A-N/A. DOI: 10.15666/aeer/1706\_1457714586"
5015,1.883744,"Deacon, Charl and Samways, Michael J. (2017). Conservation Planning For The Extraordinary And Endangered Spesbona Damselfly. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10841-017-9960-8"
5016,1.8837883,"Kavvada, A. and Cripe, D. and Friedl, L. (2022). Earth Observation Applications And Global Policy Frameworks. N/A, N/A(N/A), N/A-N/A. DOI: 10.1002/9781119536789"
5017,1.8838261,"Sharma, T and Kiran, PVS and Singh, TP and Trivedi, AV and Navalgund, RR (2001). Hydrologic Response Of A Watershed To Land Use Changes: A Remote Sensing And Gis Approach. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/01431160117359"
5018,1.883844,"Qiu, Lefeng and Pan, Yi and Zhu, Jinxia and Amable, Gabriel S. and Xu, Baogen (2019). Integrated Analysis Of Urbanization-Triggered Land Use Change Trajectory And Implications For Ecological Land Management: A Case Study In Fuyang, China. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.scitotenv.2018.12.320"
5019,1.8838767,"Deng-Ke, L. and Zhao, W. (2020). Changes Of Fractional Vegetation Coverage After Returning Farmland To Forests And Its Response To Climate In Shaanxi. N/A, N/A(N/A), N/A-N/A. DOI: 10.13292/j.1000-4890.202001.026"
5020,1.8838801,"Hoepffner, Nicolas and Djavidnia, Samuel and Nykjaer, Leo and Derycke, Pascal (2014). Thermal Infrared Remote Sensing And Sea Surface Temperature Of Marine And Coastal Waters Around Africa. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/978-94-017-8008-7\_3"
5021,1.883955,"Bruzelius, Emilie and Le, Matthew and Kenny, Avi and Downey, Jordan and Danieletto, Matteo and Baum, Aaron and Doupe, Patrick and Silva, Bruno and Landrigan, Philip J. and Singh, Prabhjot (2019). Satellite Images And Machine Learning Can Identify Remote Communities To Facilitate Access To Health Services. N/A, N/A(N/A), N/A-N/A. DOI: 10.1093/jamia/ocz111"
5022,1.8839664,"Nurdin, Suhartono and Mustapha, Muzzneena A. and Lihan, Tukimat and Zainuddin, Mukti (2017). Applicability Of Remote Sensing Oceanographic Data In The Detection Of Potential Fishing Grounds Of <I>Rastrelliger Kanagurta</I> In The Archipelagic Waters Of Spermonde, Indonesia. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.fishres.2017.07.029"
5023,1.8839774,"Kite-Powell, Hauke (2011). The Value Of Ocean Surface Wind Information For Maritime Commerce. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.4031/mtsj.45.1.13"
5024,1.884038,"Chen, Peng and Wang, Shuai and Liu, Yanxu and Wang, Yaping and Li, Zidong and Wang, Yijia and Zhang, Haoyu and Zhang, Yaosheng (2022). Spatio-Temporal Patterns Of Oasis Dynamics In China's Drylands Between 1987 And 2017. N/A, N/A(N/A), N/A-N/A. DOI: 10.1088/1748-9326/ac740b"
5025,1.884042,"Lasaponara, Rosa and Tucci, Biagio and Ghermandi, Luciana (2018). On The Use Of Satellite Sentinel 2 Data For Automatic Mapping Of Burnt Areas And Burn Severity. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/su10113889"
5026,1.8840916,"Stansell, T. A. (1982). Access Charges And Related Issues For Civil Gps Users. N/A, N/A(N/A), N/A-N/A. DOI: 10.1002/j.2161-4296.1982.tb00798.x"
5027,1.8840941,"Townsend, Michael and Davies, Kate and Hanley, Nicholas and Hewitt, Judi E. and Lundquist, Carolyn J. and Lohrer, Andrew M. (2018). The Challenge Of Implementing The Marine Ecosystem Service Concept. N/A, N/A(N/A), N/A-N/A. DOI: 10.3389/fmars.2018.00359"
5028,1.8841176,"Tsydypov, B. Z. and Garmaev, E. Zh and Gomboev, B. O. and Ayurzhanaev, A. A. and Sodnomov, B. V. and Puntsukova, S. D. and Andreev, S. G. and Motoshkina, M. A. (2022). Impact Of Climate Change On Ecosystem Services Of Forest Lands In The Southern Part Of Eastern Siberia. N/A, N/A(N/A), N/A-N/A. DOI: 10.31857/s2587556622010125"
5029,1.8843007,"Yang, Xiaoyan and Li, Long and Chen, Longgao and Zhang, Yu and Chen, Longqian and Li, Canmei (2020). Use Of A Non-Planning Driving Background Change Methodology To Assess The Land-Use Planning Impact On The Environment. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.eiar.2020.106440"
5030,1.8843204,"Kaloudis, S.T. (2005). A Decision Support System For Forest Fire Management. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.1007/bf02944167"
5031,1.8843216,"Propastin, P. A. and Kappas, M. and Muratova, N. R. (2008). A Remote Sensing Based Monitoring System For Discrimination Between Climate And Human-Induced Vegetation Change In Central Asia. N/A, N/A(N/A), N/A-N/A. DOI: 10.1108/14777830810894256"
5032,1.8843638,"Calhoun, Kristin M. and Berry, Kodi L. and Kingfield, Darrel M. and Meyer, Tiffany and Krocak, Makenzie J. and Smith, Travis M. and Stumpf, Greg and Gerard, Alan (2021). The Experimental Warning Program Of Noaa's Hazardous Weather Testbed. N/A, N/A(N/A), N/A-N/A. DOI: 10.1175/bams-d-21-0017.1"
5033,1.884387,"Ma, Yukun and Mummullage, Sandya and Wijesiri, Buddhi and Egodawatta, Prasanna and McGree, James and Ayoko, Godwin A. and Goonetilleke, Ashantha (2021). Source Quantification And Risk Assessment As A Foundation For Risk Management Of Metals In Urban Road Deposited Solids. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jhazmat.2020.124912"
5034,1.884449,"Esfandabadi, Hadi Shams and Asl, Mohsen Ghamary and Esfandabadi, Zahra Shams and Gautam, Sneha and Ranjbari, Meisam (2022). Drought Assessment In Paddy Rice Fields Using Remote Sensing Technology Towards Achieving Food Security And Sdg2. N/A, N/A(N/A), N/A-N/A. DOI: 10.1108/bfj-08-2021-0872"
5035,1.8845031,"Baboolal, Keshwar and McEwan, Philip and Sondhi, Seema and Spiewanowski, Piotr and Wechowski, Jaroslaw and Wilson, Karen (2008). The Cost Of Renal Dialysis In A Uk Setting - A Multicentre Study. N/A, N/A(N/A), N/A-N/A. DOI: 10.1093/ndt/gfm870"
5036,1.8845098,"Hui, Y. and Die, B. and Jinliang, W. and Shucheng, T. and Shiyin, L. and Xiaoping, W. (2024). Landscape Ecological Risk Assessment Study Of The Yunnan Section Of The Tropic Of Cancer. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ecolind.2023.111517"
5037,1.8845136,"Tang, Xianglong and Wei, Tianfeng and He, Yueming and He, Kun (2022). Differentiation Of Vegetation Community Characteristics By Altitude Within Urban Parks And Their Service Functions In A Semi-Arid Mountain Valley: A Case Study Of Lanzhou City. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/ijgi11110549"
5038,1.8845415,"Hinkel, K. M. and Nelson, F. E. and Klene, A. E. and Bell, J. H. (2003). The Urban Heat Island In Winter At Barrow, Alaska. N/A, N/A(N/A), N/A-N/A. DOI: 10.1002/joc.971"
5039,1.8846462,"Shao, Anthony (2014). Quantifying The Cost Reduction Potential For Earth Observation Satellites. N/A, N/A(N/A), N/A-N/A. DOI: https://smad.com/wp-content/uploads/2014/11/rs-paper_final.pdf"
5040,1.884676,"Rather, Abid Farooq and Ahmed, Rayees and Wani, Gowhar Farooq and Ahmad, Syed Towseef and Dar, Tanveer and Javaid, Sumaira and Ahmed, Pervez (2022). Mapping Of Groundwater Potential Zones In Pohru Watershed Of Jhelum Basin-Western Himalaya, India Using Integrated Approach Of Remote Sensing, Gis And Ahp. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s12145-022-00824-5"
5041,1.8847204,"Wang, M. and Wang, Y. and Li, B. and Cai, Z. and Kang, M. (2022). A Population Spatialization Model At The Building Scale Using Random Forest. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs14081811"
5042,1.8847378,"Johnson-Freese, J. (2016). Space Warfare In The 21st Century: Arming The Heavens. N/A, N/A(N/A), N/A-N/A. DOI: 10.4324/9781315529172"
5043,1.8847538,"Hebblewhite, M. and Hurley, M. and Lukacs, P. and Nowak, J. (2018). Predicting Mule Deer Harvests In Real Time: Integrating Satellite Remote Sensing Measures Of Forage Quality And Climate In Idaho, United States. N/A, N/A(N/A), N/A-N/A. DOI: 10.1017/9781108631129.008"
5044,1.8847598,"Shapiro, E. and Bernstein, J. and Adams, H. R. and Barbier, A. J. and Buracchio, T. and Como, P. and Delaney, K. A. and Eichler, F. and Goldsmith, J. C. and Hogan, M. and Kovacs, S. and Mink, J. W. and Odenkirchen, J. and Parisi, M. A. and Skrinar, A. and Waisbren, S. E. and Mulberg, A. E. (2016). Neurocognitive Clinical Outcome Assessments For Inborn Errors Of Metabolism And Other Rare Conditions. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ymgme.2016.04.006"
5045,1.8848445,"Ferreira, A. and Garrido-Amador, P. and Brito, Ana C. (2019). Disentangling Environmental Drivers Of Phytoplankton Biomass Off Western Iberia. N/A, N/A(N/A), N/A-N/A. DOI: 10.3389/fmars.2019.00044"
5046,1.8849033,"Wang, Baixue and Cheng, Weiming (2022). Effects Of Land Use/Cover On Regional Habitat Quality Under Different Geomorphic Types Based On Invest Model. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs14051279"
5047,1.8849046,"Ehrlich, A. I. and Kobrinsky, B. A. and Petlakh, V. I. and Rozinov, V. M. and Shabanov, V. E. (2007). Telemedicine For A Children's Field Hospital In Chechnya. N/A, N/A(N/A), N/A-N/A. DOI: 10.1258/135763307779701211"
5048,1.8849137,"Philander, S. G. (2006). Sextant To Satellite The Education Of A Land-Based Oceanographer. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/0-387-33152-2_10"
5049,1.8849393,"Shi, X. and Feng, G. and Yi, Y. and Zou, Y. and Ge, H. and Su, P. (2020). Temporal And Spatial Evolution Characteristics And Ecological Risk Assessment Of Land Use Landscape Patterns In Central Zhejiang Urban Agglomeration. N/A, N/A(N/A), N/A-N/A. DOI: 10.6041/j.issn.1000-1298.2020.05.027"
5050,1.8849764,"Owoseni, Joshua Oluwasanmi (2023). Landfill Site Suitability Mapping For Rational Development Planning: A Gis-Based Multi-Criteria Evaluation In Edo State, Nigeria. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10708-023-10877-8"
5051,1.8849859,"Lei, Zhen and Xie, Yijie and Cheng, Penggen and Yang, Haicheng (2023). From Auxiliary Data To Research Prospects, A Review Of Gridded Population Mapping. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/tgis.13020"
5052,1.8850362,"Uchiyama, Y. and Mori, K. (2017). Methods For Specifying Spatial Boundaries Of Cities In The World: The Impacts Of Delineation Methods On City Sustainability Indices. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.scitotenv.2017.03.014"
5053,1.885056,"Pearson, A. W. and Soar, P. J. (2018). Meadowlands In Time: Re-Envisioning The Lost Meadows Of The Rother Valley, West Sussex, Uk. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/01433768.2018.1466549"
5054,1.8851047,"Xing, H. T. (2021). The Spatial Pattern Planning Method Of Rural Landscape Based On Remote Sensing Technology. N/A, N/A(N/A), N/A-N/A. DOI: 10.1504/ijetm.2021.115731"
5055,1.8851211,"Embleton, BJJ and Kingwell, J (1997). Co-Ordination Of Satellite And Data Programs: The Committee On Earth Observation Satellites' Approach. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/s0094-5765(97)00096-9"
5056,1.885129,"Austin, Kemen G. and Heilmayr, Robert and Benedict, Jason J. and Burns, David N. and Eggen, Michael and Grantham, Hedley and Greenbury, Aida and Hill, Jane K. and Jenkins, Clinton N. and Luskin, Matthew S. and Manurung, Timer and Rasmussen, V, Laura and Rosoman, Grant and Rudorff, Bernardo and Satar, Musnanda and Smith, Charlotte and Carlson, Kimberly M. (2021). Mapping And Monitoring Zero-Deforestation Commitments. N/A, N/A(N/A), N/A-N/A. DOI: 10.1093/biosci/biab082"
5057,1.8851331,"Wu, Jidong and Ye, Mengqi and Wang, Xu and Koks, Elco (2019). Building Asset Value Mapping In Support Of Flood Risk Assessments: A Case Study Of Shanghai, China. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/su11040971"
5058,1.8851879,"Xu, T. and Xu, Y. and Wang, C. and Zhou, L. and Wang, S. and Wang, S. and Tao, J. (2017). Validation Of Applicability Of Modis Evapotranspiration Simulation Model To Panxi Tobacco Planting Area. N/A, N/A(N/A), N/A-N/A. DOI: 10.16472/j.chinatobacco.2017.051"
5059,1.8851912,"Lee, C. and Lee, J. (2019). National No2 Exposure Models For Measuring Its Impact On Vulnerable People In The Us Metropolitan Areas. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10661-019-7606-x"
5060,1.8851959,"Manna, P. and Basile, A. and Bonfante, A. and De Mascellis, R. and Terribile, F. (2009). Comparative Land Evaluation Approaches: An Itinerary From Fao Framework To Simulation Modelling. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.geoderma.2009.02.020"
5061,1.8852621,"Rogerio-Candelera, M. A. and Lazzari, M. and Cano, E. (2013). Science And Technology For The Conservation Of Cultural Heritage. N/A, N/A(N/A), N/A-N/A. DOI: 10.1201/b15577"
5062,1.8852903,"Zabihi, Khodabakhsh and Paige, Ginger B. and Hild, Ann L. and Miller, Scott N. and Wuenschel, Amarina and Holloran, Matthew J. (2017). A Fuzzy Logic Approach To Analyse The Suitability Of Nesting Habitat For Greater Sage-Grouse In Western Wyoming. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/14498596.2017.1292965"
5063,1.885349,"Walker, Robert and DeFries, Ruth and Vera-Diaz, Maria del Carmen and Shimabukuro, Yosio and Venturieri, Adriano (2009). The Expansion Of Intensive Agriculture And Ranching In Brazilian Amazonia. N/A, N/A(N/A), N/A-N/A. DOI: 10.1029/2008gm000735"
5064,1.8853562,"Gasc, A. and Gottesman, B. L. and Francomano, D. and Jung, J. and Durham, M. and Mateljak, J. and Pijanowski, B. C. (2018). Soundscapes Reveal Disturbance Impacts: Biophonic Response To Wildfire In The Sonoran Desert Sky Islands. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10980-018-0675-3"
5065,1.8853605,"Gervasi, V. and Brunberg, S. and Swenson, J. E. (2006). An Individual-Based Method To Measure Animal Activity Levels: A Test On Brown Bears. N/A, N/A(N/A), N/A-N/A. DOI: 10.2193/0091-7648(2006)34[1314:aimtma]2.0.co;2"
5066,1.8853724,"Allen, Ainsley S. and Yurk, Harald and Vagle, Svein and Pilkington, James and Canessa, Rosaline (2018). The Underwater Acoustic Environment At Sgaan Kinghlas-Bowie Seamount Marine Protected Area: Characterizing Vessel Traffic And Associated Noise Using Satellite Ais And Acoustic Datasets. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.marpolbul.2018.01.014"
5067,1.8853793,"Ghosh, A. (2016). Depressed, Anxious And Breathless Missing Out: Weight Screening In General Practice In A Regional Catchment Of New South Wales. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/ajr.12264"
5068,1.8854547,"Sanvictores, D. H. M. and Lucero, M. G. and Nohynek, H. and Tallo, V. L. and Tanskanen, A. and Nillos, L. T. and Williams, G. (2012). The Data Management Of A Phase Iii Efficacy Trial Of An 11-Valent Pneumococcal Conjugate Vaccine And Related Satellite Studies Conducted In The Philippines. N/A, N/A(N/A), N/A-N/A. DOI: 10.1186/1756-0500-5-274"
5069,1.8854797,"Arenas, Meritxell and Gomez, David and Sabater, Sebastia and Rovirosa, Angeles and Biete, Albert and Colomer, Jordi (2015). Decentralisation Of Radiation Therapy. Is It Possible And Beneficial To Patients? Experience Of The First 5 Years Of A Satellite Radiotherapy Unit In The Province Of Tarragona, Spain. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.rpor.2014.10.008"
5070,1.8855048,"Kumar, B. P. and Babu, K. R. and Anusha, B. N. and Rajasekhar, M. (2022). Geo-Environmental Monitoring And Assessment Of Land Degradation And Desertification In The Semi-Arid Regions Using Landsat 8 Oli / Tirs, Lst, And Ndvi Approach. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.envc.2022.100578"
5071,1.8855319,"Sazonova, N. I. and Fendel, E. R. and Artamonov, M. V. and Shklyar, Y. Y. (2022). Siberian Monastery And The City Space: Problems Of Interaction (On The Example Of The Tomsk Saint John The Baptist Convent). N/A, N/A(N/A), N/A-N/A. DOI: 10.23951/2312-7899-2022-1-127-152"
5072,1.8856149,"Nobrega, R. A. A. and O'Hara, C. G. and Sadasivuni, R. and Dumas, J. (2009). Bridging Decision-Making Process And Environmental Needs In Corridor Planning. N/A, N/A(N/A), N/A-N/A. DOI: 10.1108/14777830910990744"
5073,1.8856469,"Van Ree, C. C. D. F. and Van, M. A. and Heilemann, K. and Morris, M. W. and Royet, P. and Zevenbergen, C. (2011). Floodprobe: Technologies For Improved Safety Of The Built Environment In Relation To Flood Events. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.envsci.2011.03.010"
5074,1.8856776,"Li, Feng and Lam, Kwok-Yan and Hua, Jingyu and Zhao, Kanglian and Zhao, Nan and Wang, Li (2019). Improving Spectrum Management For Satellite Communication Systems With Hunger Marketing. N/A, N/A(N/A), N/A-N/A. DOI: 10.1109/lwc.2019.2893659"
5075,1.8856881,"Wu, J. S. and Wang, X. and Li, J. C. and Tu, Y. J. (2017). Comparison Of Models On Spatial Variation Of Pm2.5 Concentration: A Case Of Beijing-Tianjin-Hebei Region. N/A, N/A(N/A), N/A-N/A. DOI: 10.13227/j.hjkx.201611114"
5076,1.8856972,"Hunter, D. H. (1979). Multiresource Simulation For Wildland Management. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/bf01866323"
5077,1.8857014,"Morain, S.A. (2006). Integrating Earth Observation Data Into Geospatial Databases That Support Public Health Decisions. N/A, N/A(N/A), N/A-N/A. DOI: https://www.isprs.org/proceedings/xxxvi/part4/wg-viii-2-2.pdf"
5078,1.8857874,"Sharma, S. K. and Anjaneyulu, D. (1993). Application Of Remote Sensing And Gis In Water Resource Management. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/01431169308904435"
5079,1.8858382,"Prunetti, Dominique and Muzy, Alexandre and Innocenti, Eric and Pieri, Xavier (2014). Utility-Based Multi-Agent System With Spatial Interactions: The Case Of Virtual Estate Development A Stochastic Simulation-Based Modeling Approach. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10614-013-9372-0"
5080,1.8858635,"Mirzayeva, Radmila and Cortese, Margaret M. and Mosina, Liudmila and Biellik, Robin and Lobanov, Andrei and Chernyshova, Lyudmila and Lashkarashvili, Marina and Turkov, Soibnazar and Iturriza-Gomara, Miren and Gray, Jim and Parashar, Umesh D. and Steele, Duncan and Emiroglu, Nedret and Rotavirus Surveillance Network (2009). Rotavirus Burden Among Children In The Newly Independent States Of The Former Union Of Soviet Socialist Republics: Literature Review And First-Year Results From The Rotavirus Surveillance Network. N/A, N/A(N/A), N/A-N/A. DOI: 10.1086/605041"
5081,1.8858656,"Clarke, M. and Fursse, J. and Brown-Connolly, N. E. and Sharma, U. and Jones, R. (2018). Evaluation Of The National Health Service (Nhs) Direct Pilot Telehealth Program: Cost-Effectiveness Analysis. N/A, N/A(N/A), N/A-N/A. DOI: 10.1089/tmj.2016.0280"
5082,1.8858781,"Schuster, R. and Arcese, P. (2013). Using Bird Species Community Occurrence To Prioritize Forests For Old Growth Restoration. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/j.1600-0587.2012.07681.x"
5083,1.8859476,"Jana, C. and Mandal, D. and Shrimali, S. S. and Alam, N. M. and Kumar, R. and Sena, D. R. and Kaushal, R. (2020). Assessment Of Urban Growth Effects On Green Space And Surface Temperature In Doon Valley, Uttarakhand, India. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10661-020-8184-7"
5084,1.886065,"Miller, Alexander J. and Arias, Mauricio E. and Alvarez, Sergio (2021). Built Environment And Agricultural Value At Risk From Hurricane Irma Flooding In Florida (Usa). N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s11069-021-04880-w"
5085,1.8860888,"Wang, Min and Cao, Wenzhi and Guan, Qingsong and Wu, Gaojie and Wang, Feifei (2018). Assessing Changes Of Mangrove Forest In A Coastal Region Of Southeast China Using Multi-Temporal Satellite Images. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ecss.2018.04.021"
5086,1.8860974,"Khan, M. R. and Crabbe, R. A. and Malik, N. A. and O'Meara, L. (2023). Applications Of Geospatial Technologies For Precision Agriculture. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/b978-0-443-18953-1.00004-0"
5087,1.8861918,"He, Y. and Tang, X. and Dai, J. (2021). Land-Use Structure Optimization For The Lijiang River Basin Ecosystem Service Value Maximization. N/A, N/A(N/A), N/A-N/A. DOI: 10.5846/stxb202006201612"
5088,1.8861938,"Yang, Yijia and Li, Huiying (2023). Spatiotemporal Dynamic Decoupling States Of Eco-Environmental Quality And Land-Use Carbon Emissions: A Case Study Of Qingdao City, China. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ecoinf.2023.101992"
5089,1.8861951,"Stellmes, M. and Roeder, A. and Udelhoven, T. and Hill, J. (2013). Mapping Syndromes Of Land Change In Spain With Remote Sensing Time Series, Demographic And Climatic Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.landusepol.2012.05.007"
5090,1.8862553,"Todkill, D. and Loveridge, P. and Elliot, A. J. and Morbey, R. A. and Edeghere, O. and Rayment-Bishop, T. and Rayment-Bishop, C. and Thornes, J. E. and Smith, G. (2017). Utility Of Ambulance Data For Real-Time Syndromic Surveillance: A Pilot In The West Midlands Region, United Kingdom. N/A, N/A(N/A), N/A-N/A. DOI: 10.1017/s1049023x17006690"
5091,1.8863918,"Li Lu and Liu Yupeng and He Kongxin (2021). Meteorological Satellite Stakeholder Relationship Network Based On Social Network Analysis. N/A, N/A(N/A), N/A-N/A. DOI: 10.23919/jsee.2021.000078"
5092,1.8864019,"Liakos, Vasileios and Navrozidis, Ioannis E. and Koutsogeorgiou, Eleni I. and Gogolashvili, Nikoloz E. and Samourgkanidou, Eugenia and Faraslis, Ioannis and Gravalos, Ioannis and Thomidis, Thomas and Andreadis, Stefanos S. (2023). Analyzing On-Farm Spatiotemporal Distribution Of <I>Halyomorpha Halys</I> (Stal) (Hemiptera: Pentatomidae) Populations From A Precision Agriculture Perspective. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/plants12122282"
5093,1.886402,"Negrón-Juárez, R. and Baker, D. B. and Zeng, H. and Henkel, T. K. and Chambers, J. Q. (2010). Assessing Hurricane-Induced Tree Mortality In U.s. Gulf Coast Forest Ecosystems. N/A, N/A(N/A), N/A-N/A. DOI: 10.1029/2009jg001221"
5094,1.8865337,"Li, T. and Li, J. and Wang, Y. and Zeng, L. (2017). The Spatial Flow And Pattern Optimization Of Carbon Sequestration Ecosystem Service In Guanzhong-Tianshui Economical Region. N/A, N/A(N/A), N/A-N/A. DOI: 10.3864/j.issn.0578-1752.2017.20.011"
5095,1.8865616,"Long, Peter R. and Benz, David and Martin, Andrew C. and Holland, Philip W. A. and Macias-Fauria, Marc and Seddon, Alistair W. R. and Hagemann, Randi and Frost, Tone K. and Simpson, Andrew and Power, David J. and Slaymaker, Mark A. and Willis, Kathy J. (2018). Lefta Web-Based Tool For The Remote Measurement And Estimation Of Ecological Value Across Global Landscapes. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/2041-210x.12924"
5096,1.88657,"Mialhe, Francois and Gunnell, Yanni and Mering, Catherine (2008). Synoptic Assessment Of Water Resource Variability In Reservoirs By Remote Sensing: General Approach And Application To The Runoff Harvesting Systems Of South India. N/A, N/A(N/A), N/A-N/A. DOI: 10.1029/2007wr006065"
5097,1.8865871,"Amin, M. and Khan, A. A. and Perveen, A. and Rauf, Z. and Hassan, S. S. and Goheer, M. A. and Ijaz, M. (2019). Drought Risk Assessment: A Case Study In Punjab, Pakistan. N/A, N/A(N/A), N/A-N/A. DOI: 10.17582/journal.sja/2019/35.1.234.243"
5098,1.8866168,"Abdullah, H. M. and Islam, M. N. and Saikat, M. H. and Bhuiyan, M. A. H. B. (2023). Precision Agriculture Practices From Planting To Postharvest: Scopes, Opportunities, And Challenges Of Innovation In Developing Countries. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/b978-0-323-91068-2.00014-x"
5099,1.886618,"Xu, Y. and Zheng, Z. W. and Meng, Y. C. and Pan, Y. C. and Guo, Z. D. and Zhang, Y. (2024). Spatio-Temporal Variation In Net Primary Productivity Of Different Vegetation Types And Its Influencing Factors Exploration In Southwest China. N/A, N/A(N/A), N/A-N/A. DOI: 10.13227/j.hjkx.202302121"
5100,1.8866401,"Muzquiz-Villalobos, Mariana and Pompa-Mansilla, Sandra (2018). Marine Mammals Of Mexico: Richness Patterns, Protected Areas, And Conservation Trends. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ecss.2018.05.002"
5101,1.8866851,"Mudare, Nobert and Matsena-Zingoni, Zvifadzo and Makuwaza, Aramu and Mamini, Edmore and Munyati, Shungu S. and Gwanzura, Lovemore and Midzi, Nicholas and Mutambu, Susan L. and Mason, Peter and Kobayashi, Tamaki and Mharakurwa, Sungano (2021). Detecting <I>Plasmodium Falciparum</I> In Community Surveys: A Comparison Of Paracheck Pf® Test And Ict Malaria Pf® Cassette Test To Polymerase Chain Reaction In Mutasa District, Zimbabwe. N/A, N/A(N/A), N/A-N/A. DOI: 10.1186/s12936-020-03536-7"
5102,1.8866882,"Nalgire, Shivanand and Chinnasamy, Pennan (2022). Index-Based Impact Monitoring Of Water Infrastructures In Climate Change Mitigation Projects: A Case Study Of Mgnrega-Iwmp Projects In Maharashtra. N/A, N/A(N/A), N/A-N/A. DOI: 10.3389/frwa.2022.956161"
5103,1.8867034,"Thiebot, Jean-Baptiste and Dreyfus, Magali (2021). Protecting Marine Biodiversity Beyond National Jurisdiction: A Penguins' Perspective. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.marpol.2021.104640"
5104,1.8867334,"Cheng, Y. and Tang, Q. and Ma, Q. and Diao, Y. and Zhou, G. and Wu, Z. and You, S. and Tang, W. and Yang, H. and Luo, Q. (2021). Construction And Application Of Citrus Intelligent Planting Service Platform Based On Wofost Model. N/A, N/A(N/A), N/A-N/A. DOI: 10.13925/j.cnki.gsxb.20210054"
5105,1.886764,"Measho, Simon and Chen, Baozhang and Pellikka, Petri and Trisurat, Yongyut and Guo, Lifeng and Sun, Shaobo and Zhang, Huifang (2020). Land Use/Land Cover Changes And Associated Impacts On Water Yield Availability And Variations In The Mereb-Gash River Basin In The Horn Of Africa. N/A, N/A(N/A), N/A-N/A. DOI: 10.1029/2020jg005632"
