id,title,year,doi,tags,phase,screening_status,excl_reasons
6691613,Remote sensing for biodiversity monitoring: a review of methods for biodiversity indicator extraction and assessment of progress towards international targets,2015,https://doi.org/10.1007/s10531-015-0947-z,{},soc ben repo,excluded,"{""Data is not valued"",""Review or opinion""}"
6863477,Quantifying Aboveground Biomass Dynamics From Charcoal Degradation In Mozambique Using Gedi Lidar And Landsat,2023,10.1016/j.rse.2022.113367,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6903611,Evidence Supporting The Value Of Surgical Procedures: Can We Do Better?,NA,10.1177/0003134820979792,{spurious},classifier round 1,excluded,"{""No societal value context""}"
6863697,Catchment-Scale Flood Modelling In Data-Sparse Regions Using Open-Access Geospatial Technology,2020,10.3390/ijgi9090512,{},classifier round 1,excluded,"{""Data is not valued""}"
6863465,"An Assessment Of The Vegetation Cover Change Impact On Rainfall And Land Surface Temperature Using Remote Sensing In A Subtropical Climate, Ethiopia",2019,10.1016/j.rsase.2019.100266,{},sample 1000,excluded,"{""Data is not valued""}"
6691735,Information systems in support of wildland fire management decision making in Canada,2002,https://doi.org/10.1016/S0168-1699(02)00120-5,{},soc ben repo,excluded,"{""Data is not valued""}"
6863555,Estimating Rangeland Forage Production Using Remote Sensing Data From A Small Unmanned Aerial System (Suas) And Planetscope Satellite,2019,10.3390/rs11050595,{},sample 1000,excluded,"{""Data is not valued""}"
6691740,The effects of Weather on retail sales,2000,https://doi.org/10.17016/FEDS.2000.08,{},soc ben repo,excluded,"{""Valued data is not ESI""}"
7037793,Reinforcement Learning-Enabled Uav Itinerary Planning For Remote Sensing Applications In Smart Farming,NA,10.3390/telecom2030017,{},classifier round 3,excluded,{Validation/calibration}
6862766,Assessing The Soil Erosion Control Efficiency Of Land Management Practices Implemented Through Free Community Labor Mobilization In Ethiopia,2018,10.1016/j.iswcr.2018.02.001,{},sample 1000,excluded,"{""Data is not valued""}"
7037628,Impact Of Subsystem Reliability On Satellite Revenue Generation And Present Value,NA,10.2514/1.13137,"{""comms satellite""}",classifier round 2,excluded,"{""ESI data not used""}"
6863256,Influence Of Urbanization On The Dynamics Of The Urban Vegetation Coverage Index (Vci) In Erechim (Rs),2019,10.1590/2179-8087.030117,{},sample 1000,excluded,"{""Data is not valued""}"
6862742,Agro-Climatic Classification Systems For Estimating The Global Distribution Of Livestock Numbers And Commodities,2001,10.1016/s0160-4120(01)00080-0,{},classifier round 1,excluded,"{""Data is not valued""}"
7038220,Risk Preferences Over Health: Empirical Estimates And Implications For Medical Decision-Making,NA,10.1016/j.jhealeco.2024.102857,{},classifier round 2,excluded,"{""ESI data not used""}"
6863265,A Method To Construct An Environmental Vulnerability Model Based On Multi-Source Data To Evaluate The Hazard Of Short-Term Precipitation-Induced Flooding,2023,10.3390/rs15061609,{},sample 1000,excluded,"{""Data is not valued""}"
7038072,A Review Of The Role Of Active Remote Sensing And Data Fusion For Characterizing Forest In Wildlife Habitat Models,NA,10.4995/raet.2016.3981,{},classifier round 2,excluded,"{""Review or opinion""}"
7038680,The Use Of Avhrr Data In Operational Agricultural Assessment In Africa,NA,10.1080/10106048709354080,{},classifier round 3,excluded,"{""Data is not valued""}"
6903561,"Soil Erosion Estimates In Arid Region: A Case Study Of The Koutine Catchment, Southeastern Tunisia",NA,10.3390/app11156763,{},classifier round 1,excluded,"{""Data is not valued""}"
7038249,Cost-Effective Forest Conservation And Criteria For Potential Conservation Targets:: A Finnish Case Study,NA,10.1016/j.envsci.2008.05.004,{},classifier round 2,excluded,"{""Data is not valued""}"
6863509,"Impact Of Land Use And Land Cover Changes On Landscape Structure In The Dry Lands Of Southern Africa: A Case Of The Zambezi Region, Namibia",2022,10.1007/s10708-020-10244-x,{},sample 1000,excluded,"{""Data is not valued""}"
6671773,Current Status And Development Trend Of Uav Remote Sensing Applications In The Mining Industry,2020,10.13374/j.issn2095-9389.2019.12.18.003,{cco},early,excluded,"{""Data is not valued""}"
6863263,Building An Active Medical Product Safety Surveillance System In Taiwan: Adaptation Of The Us Sentinel System Common Data Model Structure To The National Health Insurance Research Database In Taiwan,2021,10.1002/pds.5168,"{""sentinel system fda""}",sample 1000,excluded,"{""ESI data not used""}"
7038555,Lockdowns Save People From Air Pollution: Evidence From Daily Global Tropospheric No2 Satellite Data,NA,10.3390/su132111777,{},classifier round 3,excluded,"{""Data is not valued""}"
6863165,Global Forest Management Data For 2015 At A 100 M Resolution,2022,10.1038/s41597-022-01332-3,{},sample 1000,excluded,"{""Data is not valued""}"
6863379,Estimation And Assessment Of The Root Zone Soil Moisture From Near-Surface Measurements Over Huai River Basin,2023,10.3390/atmos14010124,{},classifier round 1,excluded,{Validation/calibration}
7036588,Impervious Surface Prediction In Marrakech City Using Artificial Neural Network,NA,10.14569/ijacsa.2022.0130724,{},classifier round 2,excluded,{Validation/calibration}
6862959,The Impact Of Agricultural Land Use Change On Lake Water Quality: Evidence From Iowa,2018,10.7896/j.1805,{},sample 1000,excluded,"{""Data is not valued""}"
6863644,Large-Scale Digital Mapping Of Topsoil Total Nitrogen Using Machine Learning Models And Associated Uncertainty Map,2021,10.1007/s10661-021-08947-w,{},sample 1000,excluded,"{""Data is not valued""}"
7038159,A Spatiotemporal Urban Metabolism Model For The Canberra Suburb Of Braddon In Australia,NA,10.1016/j.jclepro.2020.121770,{},classifier round 2,excluded,"{""Data is not valued""}"
6903466,Stand Delineation And Composition Estimation Using Semi-Automated Individual Tree Crown Analysis,NA,10.1016/s0034-4257(03)00013-0,{},classifier round 1,excluded,{Validation/calibration}
6863208,Waterbody Extraction From Sar Imagery Based On Improved Speckle Reducing Anisotropic Diffusion And Maximum Between-Cluster Variance,2019,10.12082/dqxxkx.2019.180525,{},classifier round 1,excluded,{Validation/calibration}
6862946,"Hybrid Bermudagrass And Tall Fescue Turfgrass Irrigation In Central California: Ii. Assessment Of Ndvi, Cwsi, And Canopy Temperature Dynamics",2021,10.3390/agronomy11091733,{},classifier round 1,excluded,{Validation/calibration}
7038676,E-Decider: Using Earth Science Data And Modeling Tools To Develop Decision Support For Earthquake Disaster Response,NA,10.1007/s00024-014-0824-9,{},classifier round 2,excluded,"{""Data is not valued""}"
6863516,Effect Of Urbanization On The Dynamics Of Ecosystem Services: An Analysis For Decision Making In Kolkata Urban Agglomeration,2022,10.1007/s11252-022-01246-3,{},sample 1000,excluded,"{""Data is not valued""}"
6903516,"Tephra Clean-Up After The 2015 Eruption Of Calbuco Volcano, Chile: A Quantitative Geospatial Assessment In Four Communities",NA,10.1186/s13617-019-0087-3,{},classifier round 1,excluded,"{""Data is not valued""}"
6862793,"Environmental Impacts Of Urban Sprawl In Surat, Gujarat: An Examination Using Landsat Data",2022,10.1007/s12524-022-01509-8,{},classifier round 1,excluded,"{""Data is not valued""}"
6862748,"Sar-Based Subsidence Monitoring And Assessment Of The Factors Involved In The Occurrence Of Subsidence, Lahore City",2022,10.5814/j.issn.1674-764x.2022.05.007,{},classifier round 1,excluded,"{""Data is not valued""}"
7036641,Research Progress Of Soil Moisture Estimation Based On Microwave Remote Sensing,NA,10.11766/trxb202204110167,{},classifier round 2,excluded,"{""Data is not valued""}"
6863337,Ecocultural Networks As Grounds For Spatial Planning. A Psychosocial Approach Applied To Coastal Development,2023,10.1108/jchmsd-01-2021-0008,{},sample 1000,excluded,"{""ESI data not used""}"
7037784,"Technical Note Remote Sensing And An Experimental Geographic Information System For Environmental Monitoring, Resource Planning And Management",NA,10.1080/01431168608954730,{},classifier round 2,excluded,"{""Data is not valued""}"
6691596,Communicating Climate-Change and Natural Hazard Risk and Cultivating Resilience,2016,https://doi.org/10.1007/978-3-319-20161-0,{},soc ben repo,excluded,"{""ESI data not used"",""Value is not measured"",""Data is not valued""}"
6863097,The Role Of Agroforestry In Restoring Brazil's Atlantic Forest: Opportunities And Challenges For Smallholder Farmers,2022,10.1002/pan3.10297,"{""Movimento Sem Terra"",spurious}",classifier round 1,excluded,"{""ESI data not used""}"
6862813,An Assessment Of The Accuracy Of Modis Land Surface Temperature Over Egypt Using Ground-Based Measurements,2019,10.3390/rs11202369,{calibration},sample 1000,excluded,"{""Data is not valued""}"
7037195,Geospatial Big Data: New Paradigm Of Remote Sensing Applications,NA,10.1109/jstars.2019.2944952,{},classifier round 2,excluded,"{""Data is not valued""}"
7036710,Estimating Turbulent Fluxes Through Assimilation Of Geostationary Operational Environmental Satellites Data Using Ensemble Kalman Filter,NA,10.1029/2010jd015150,{},classifier round 3,excluded,"{""Data is not valued""}"
7037188,"Exiting Fieldwork ""With Grace"": Reflections On The Unintended Consequences Of Participant Observation And Researcher-Participant Relationships",NA,10.1108/qmr-07-2020-0094,{},classifier round 3,excluded,"{""ESI data not used""}"
6863394,Detecting Montane Flowering Phenology With Cubesat Imagery,2020,10.3390/rs12182894,{},sample 1000,excluded,"{""Data is not valued""}"
6863156,Monitoring Of Chlorophyll-A And Suspended Sediment Concentrations In Optically Complex Inland Rivers Using Multisource Remote Sensing Measurements,2023,10.1016/j.ecolind.2023.111041,"{calibration,comparison}",sample 1000,excluded,"{""Data is not valued""}"
7036992,Remote Sensing Of Irrigated Agriculture: Opportunities And Challenges,NA,10.3390/rs2092274,{},classifier round 2,excluded,"{""Review or opinion""}"
6863275,"Toward Cloud-Native, Machine Learning Base Detection Of Crop Disease With Imaging Spectroscopy",2023,10.1029/2022jg007342,"{""cool tool"",algorithm/process}",sample 1000,excluded,"{""Data is not valued""}"
6863452,"Analysis Of Land Cover Change Detection In Gozamin District, Ethiopia: From Remote Sensing And Dpsir Perspectives",2020,10.3390/su12114534,{},sample 1000,excluded,"{""Data is not valued""}"
6863278,Managing Marine Protected Areas In Remote Areas: The Case Of The Subantarctic Heard And Mcdonald Islands,2019,10.3389/fmars.2019.00631,{},sample 1000,excluded,"{""Data is not valued""}"
6862951,Modeling The Spatio-Temporal Changes In Land Uses And Its Impacts On Ecosystem Services In Northeast China Over 2000-2050,2018,10.1007/s11442-018-1532-7,{},sample 1000,excluded,"{""Data is not valued""}"
7038144,Weather Prediction Using Multiple Iot Based Wireless Sensors,NA,10.35940/ijeat.a1037.109119,{},classifier round 3,excluded,"{""Data is not valued""}"
7036553,Content Placement Based On Utility Function For Satellite Networks,NA,10.1109/access.2019.2952104,{},classifier round 3,excluded,"{""No societal value context""}"
7037860,Theil-Sen Regressive Miyaguchi-Preneel-Based Cryptographic Hash Blockchain For Secure Data Transmission Using Remote Sensing Data In Iot,NA,10.1080/03772063.2023.2200373,{},classifier round 3,excluded,"{""Data is not valued""}"
6862897,"Geospatial Modelling Approach For Identifying Disturbance Regimes And Biodiversity Rich Areas In North Western Himalayas, India",2013,10.1007/s10531-013-0538-9,{},sample 1000,excluded,"{""Data is not valued""}"
6903493,Adjoint Inverse Modeling Of NoX Emissions Over Eastern China Using Satellite Observations Of No2 Vertical Column Densities,NA,10.1016/j.atmosenv.2008.12.030,{},classifier round 1,excluded,"{""Data is not valued""}"
6862953,Distinct Microalgae Species For Food-Part 1: A Methodological (Top-Down) Approach For The Life Cycle Assessment Of Microalgae Cultivation In Tubular Photobioreactors,2020,10.1007/s10811-020-02177-2,{},sample 1000,excluded,"{""Data is not valued""}"
6863261,Hydrological Modeling To Identify And Manage Critical Erosion-Prone Areas For Improving Reservoir Life: Case Study Of Barakar Basin,2014,10.1061/(asce)he.1943-5584.0000749,{},sample 1000,excluded,"{""Data is not valued""}"
6903592,Development Of A Data Management-System For The Kuwait Oil Fire Atmospheric Measurement Program,NA,10.1175/1520-0477(1994)075<1813:doadms>2.0.co;2,"{""value of a database""}",classifier round 1,excluded,"{""No societal value context"",""ESI data not used""}"
6863136,"Valuing The Accessibility Of Green Spaces In The Housing Market: A Spatial Hedonic Analysis In Shanghai, China",2023,10.3390/land12091660,{},classifier round 1,excluded,"{""Data is not valued""}"
6863648,"Satellite Remote Sensing Of Land Cover Change In A Mixed Agro-Silvo-Pastoral Landscape In The Alentejo, Portugal",2018,10.1080/01431161.2018.1440095,{},sample 1000,excluded,"{""Data is not valued""}"
6862734,"Neighbourhood Green Space And Health Disparities In The Global South: Evidence From Cali, Colombia",2021,10.1016/j.healthplace.2021.102690,{},sample 1000,excluded,"{""Data is not valued""}"
6862820,"Socio-Ecological Vulnerability In Aba Prefecture, Western Sichuan Plateau: Evaluation, Driving Forces And Scenario Simulation",2022,10.3390/ijgi11100524,{},sample 1000,excluded,"{""Data is not valued""}"
6863312,Weather Index Insurance Viability In Mitigation Of Climate Change Impact Risk: A Systematic Review And Future Agenda,2022,10.1108/jstpm-07-2021-0102,{},sample 1000,excluded,"{""Review or opinion""}"
6863665,‘My Own Slender Remarks’: Global Networks Of Slavery And Sociability In Mary Ann Parker’s Voyage To New South Wales (1795),2016,10.4324/9781315580968-10,"{""terra australis""}",classifier round 1,excluded,"{""ESI data not used""}"
6667184,Analysis-Ready Earth Observation Data And The United Nations Sustainable Development Goals,2018,10.1109/IGARSS.2018.8519405,{cco},early,excluded,"{""Data is not valued""}"
7038618,Tva-Epri River Resource Aid (Terra) Reservoir And Power Operations Decision Support System,NA,10.1007/bf00619276,{},classifier round 3,excluded,"{""ESI data not used""}"
6863005,The Evolution Of Irrigation Effects On Agricultural Drought Mitigation In North China,2022,10.3390/rs14205197,{},sample 1000,excluded,"{""Data is not valued""}"
6863671,Change And Comparison Of Agricultural Landscape Patterns And Ecological Service Values In Karst And Non-Karst Areas: A Case Study Of Quanzhou County,2018,10.13284/j.cnki.rddl.003060,{},sample 1000,excluded,"{""Data is not valued""}"
6691611,Earth observation science strategy for ESA: a new era for scientific advances and societal benefits,2015,https://esamultimedia.esa.int/multimedia/publications/SP-1329_1/SP-1329-1.pdf,{},soc ben repo,excluded,"{""Data is not valued""}"
6863081,Response To Resources And Parasites Depends On Health Status In Extensively Grazed Sheep,2020,10.1098/rspb.2019.2905,{},sample 1000,excluded,"{""Data is not valued""}"
7037640,Multi-Objective Optimization Of Communication Satellites With Two-Branch Tournament Genetic Algorithm,NA,10.2514/2.3942,{},classifier round 3,excluded,"{""ESI data not used""}"
6863575,"Reference Upper-Air Observations For Climate Rationale, Progress, And Plans",2009,10.1175/2008bams2540.1,{},sample 1000,excluded,"{""Data is not valued""}"
6863635,Drought Impact Assessment Based On Principal Component Analysis And Copula Function,2016,10.6041/j.issn.1000-1298.2016.09.045,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
6863407,A Review Of Applications Of Remote Sensing For Drought Studies In The Andes Region,2023,10.1016/j.ejrh.2023.101483,{},sample 1000,excluded,"{""Review or opinion""}"
6863039,An Analysis Of The Feasibility Of Incorporating A Mobile Phone-Based Participatory Field Survey Into Satellite-Based Fall Webworm Monitoring,2016,10.1080/2150704x.2016.1142683,{maybe},sample 1000,excluded,"{""Data is not valued""}"
7037106,Water Quality Monitoring Of Al-Habbaniyah Lake Using Remote Sensing And In Situ Measurements,NA,10.1007/s10661-015-4607-2,{},classifier round 3,excluded,{Validation/calibration}
6863033,Biologically Important Areas Ii For Cetaceans Within Us And Adjacent Waters - Aleutian Islands And Bering Sea Region,2022,10.3389/fmars.2022.1055398,{},classifier round 1,excluded,"{""Data is not valued""}"
6863152,"Hydro-Morphometric Characterization And Prioritization Of Sub-Watersheds For Land And Water Resource Management Using Fuzzy Analytical Hierarchical Process (Fahp): A Case Study Of Upper Rihand Watershed Of Chhattisgarh State, India",2021,10.1007/s13201-020-01340-x,{},sample 1000,excluded,"{""Data is not valued""}"
6903564,"Spatial Analysis Of Early Mangrove Regeneration In The Matang Mangrove Forest Reserve, Peninsular Malaysia, Using Geomatics",NA,10.1016/j.foreco.2020.118213,{},classifier round 1,excluded,"{""Data is not valued""}"
6863325,Mechanisms Of Group-Hunting In Vertebrates,2023,10.1111/brv.12973,{},classifier round 1,excluded,"{""Data is not valued"",""Review or opinion""}"
6862743,Use Of Marine Protected Areas And Exclusive Economic Zones In The Subtropical Western North Atlantic Ocean By Large Highly Mobile Sharks,2016,10.1111/ddi.12425,{},sample 1000,excluded,"{""Data is not valued""}"
7038181,Leveraging On Advanced Remote Sensing- And Artificial Intelligence-Based Technologies To Manage Palm Oil Plantation For Current Global Scenario: A Review,NA,10.3390/agriculture13020504,{},classifier round 3,excluded,"{""Review or opinion""}"
7038352,The Ats-1 Communications Model: Quasi-Mass Audio Networks For Education And Social Service,NA,10.1080/08109028408628956,"{""sat comms""}",classifier round 3,excluded,"{""ESI data not used""}"
6903595,Research Progress On Trade-Offs And Synergies Of Ecosystem Services: An Overview,NA,10.5846/stxb201109161360,{},classifier round 1,excluded,"{""Data is not valued"",""Review or opinion""}"
6862843,"Investigating Aerosol Vertical Distribution Using Calipso Time Series Over The Middle East And North Africa (Mena), Europe, And India: A Bfast-Based Gradual And Abrupt Change Detection",2021,10.1016/j.rse.2021.112619,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6863001,The Promise Of Information And Communication Technology In Healthcare: Extracting Value From The Chaos,2016,10.1016/j.amjms.2015.10.015,{},sample 1000,excluded,"{""ESI data not used""}"
6903542,Multi-Temporal Trend Analysis Of Coastal Vegetation Using Metrics Derived From Hyperspectral And Lidar Data,NA,10.3390/rs15082098,{},classifier round 1,excluded,"{""Data is not valued""}"
6862727,A Decision Analysis Approach For Risk Management Of Near-Earth Objects,2014,10.1016/j.actaastro.2013.12.014,{interesting},sample 1000,excluded,"{""No societal value context""}"
6903544,"Monthly, Seasonal, And Annual Variations Of Precipitation And Runoff Over West And Central Africa Using Remote Sensing And Climate Reanalysis",NA,10.1007/s41748-022-00326-w,{},classifier round 1,excluded,"{""Data is not valued""}"
6903577,Small Range And Distinct Distribution In A Satellite Breeding Colony Of The Critically Endangered Waved Albatross,NA,10.1007/s10336-013-1013-9,"{""satellite colony"",spurious}",classifier round 1,excluded,"{""ESI data not used""}"
6863584,Assessing Irrigation Water Use With Remote Sensing-Based Soil Water Balance At An Irrigation Scheme Level In A Semi-Arid Region Of Morocco,2021,10.3390/rs13061133,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6903498,Spatial And Temporal Variation Of Net Carbon Sink Function Of Farmland In Aksu Oasis In The Past 17 Years,NA,10.13866/j.azr.2022.04.30,{},classifier round 1,excluded,"{""Data is not valued""}"
6862775,Protected Areas In Boreal Canada: A Baseline And Considerations For The Continued Development Of A Representative And Effective Reserve Network,2014,10.1139/er-2013-0056,{},sample 1000,excluded,"{""ESI data not used"",""Data is not valued""}"
6863502,Urban Forest Structure Effects On Property Value,2015,10.1016/j.ecoser.2014.05.002,{},sample 1000,excluded,"{""Data is not valued""}"
6862993,Quantifying The Vegetation Health Based On The Resilience In An Arid System,2018,10.2478/eko-2018-0004,{},sample 1000,excluded,"{""Data is not valued""}"
6863294,"Assessing Multi-Criteria Approaches With Environmental, Economic And Social Attributes, Weights And Procedures: A Case Study In The Pampas, Argentina",2011,10.1016/j.agwat.2011.05.009,{},sample 1000,excluded,"{""Data is not valued""}"
6863567,Digital Communications And Information Systems,2016,10.1017/cbo9781107588745.010,"{""satellite communication""}",classifier round 1,excluded,"{""ESI data not used""}"
6655599,Sentinel-5p Tropomi Satellite Application For No<Sub>2 </Sub>And Co Studies Aiming At Environmental Valuation,2022,10.1016/j.jclepro.2022.131960,{cco},early,excluded,"{""Data is not valued""}"
6862753,Modeling Regional Crop Yield And Irrigation Demand Using Smap Type Of Soil Moisture Data,2015,10.1175/jhm-d-14-0034.1,{},classifier round 1,excluded,"{""Data is not valued""}"
6691733,Observation of the Earth and Its Environment,2002,https://doi.org/10.1007/978-3-642-56294-5,{},soc ben repo,excluded,"{""Data is not valued""}"
7038040,Packet Scheduling For Internet Of Remote Things (Iort) Devices In Next Generation Satellite Networks,NA,10.2174/2210327911666211013140728,{},classifier round 3,excluded,"{""ESI data not used""}"
6903567,Integration Of Urban Growth Modelling Products With Image-Based Urban Change Analysis,NA,10.1080/01431161.2013.791760,{},classifier round 1,excluded,{Validation/calibration}
6903655,An Adaptive Method For Identifying Marine Areas Of High Conservation Priority,NA,10.1111/cobi.13154,{},classifier round 1,excluded,"{""Data is not valued""}"
6862934,Lulc Analysis Of Urban Spaces Using Markov Chain Predictive Model At Ranchi In India,2017,10.1007/s41324-017-0102-x,{},sample 1000,excluded,"{""Data is not valued""}"
6863454,Economics And Financing Of Communications Satellites,2013,10.1007/978-1-4419-7671-0_9,{},sample 1000,excluded,"{""No societal value context""}"
7037287,Identification Of Ecosystem Services In Forest Areas Through Remote Sensing,NA,10.5380/dma.v53i0.62669,{},classifier round 2,excluded,{Validation/calibration}
6863151,Detection And Growth Of An Alaskan Forest Fire Using Goes-9 3.9 Μm Imagery,2000,10.1071/wf00017,{},classifier round 1,excluded,"{""Data is not valued""}"
6672096,"Delimiting Ecological Space And Simulating Its Dominant Functions In The Perspective Of Dynamic Changes In Ecosystem Service Functions: A Case Study In The Qionglai City Of Sichuan Province, China",2021,10.1088/1755-1315/770/1/012058,{cco},early,excluded,"{""Data is not valued""}"
6862939,Response Of Vegetation Coverage To Climate Change In Mongolian Plateau During Recent 10 Years,2014,10.5846/stxb201304100659,{},classifier round 1,excluded,"{""Data is not valued""}"
6903616,A Statistical Approach To Mapping Flood Susceptibility In The Lower Connecticut River Valley Region,NA,10.1029/2018wr023018,{},classifier round 1,excluded,"{""ESI data not used"",""Data is not valued""}"
7038453,Residual Remaining Useful Life Prediction Method For Lithium-Ion Batteries In Satellite With Incomplete Healthy Historical Data,NA,10.1109/access.2019.2938060,{},classifier round 2,excluded,"{""ESI data not used""}"
6863367,Rapid Assessment Of Plant Diversity Using Modis Biophysical Proxies,2022,10.1016/j.jenvman.2022.114778,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6862967,Estimation Of Surface Moisture Content Using Sentinel-1 C-Band Sar Data Through Machine Learning Models,2021,10.1007/s12524-020-01261-x,{calibration},sample 1000,excluded,"{""Data is not valued""}"
7037973,"Review: Grass-Based Dairy Systems, Data And Precision Technologies",NA,10.1017/s175173111800246x,{},classifier round 3,excluded,"{""Review or opinion""}"
6691616,The economic value of geological information: synthesis and directions for future research,2015,http://dx.doi.org/10.1016/j.resourpol.2014.11.001,{interesting},soc ben repo,excluded,"{""Review or opinion""}"
6670147,"Urban Watershed Management Prioritization Using The Rapid Impact Assessment Matrix (Riam-Uwmap), Gis And Field Survey",2022,10.1016/j.eiar.2022.106759,{cco},early,excluded,"{""Data is not valued""}"
7038542,The Investment Opportunities In The Innovation-Led Listed Satellite And Telecommunication Infrastructure Sectors,NA,10.1108/jpif-10-2019-0132,{},classifier round 2,excluded,"{""ESI data not used""}"
6691741,"Weather impacts on natural, social and economic systems",2000,https://www.osti.gov/etdeweb/biblio/20108456,{},soc ben repo,excluded,"{""Valued data is not ESI""}"
6863022,Accuracy Of Estimated Crop Evapotranspiration Using Locally Developed Crop Coefficients Against Satellite-Derived Crop Evapotranspiration In A Semiarid Climate,2023,10.3390/agronomy13071937,{},sample 1000,excluded,"{""Data is not valued""}"
6863131,Mapping Oilfield Brine-Contaminated Sites With Mid-Spatial Resolution Remotely Sensed Data,2013,10.1080/15481603.2013.850252,{},sample 1000,excluded,"{""Data is not valued""}"
6863459,Multilevel Segmentation Algorithm For Agricultural Parcel Extraction From A Semantic Boundary,2023,10.1080/01431161.2023.2174386,{},classifier round 1,excluded,"{""Data is not valued""}"
6863447,High-Resolution Mapping And Driving Factors Of Soil Erodibility In Southeastern Tibet,2023,10.1016/j.catena.2022.106725,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
7036944,Stochastic Multicriteria Acceptability Analysis As A Forest Management Priority Mapping Approach Based On Airborne Laser Scanning And Field Inventory Data,NA,10.1016/j.landurbplan.2022.104637,{},classifier round 2,excluded,"{""Data is not valued""}"
6691637,The EOC Geoservice: Standardized Access to Earth Observation Data Sets and Value Added Products,2013,https://elib.dlr.de/86351/1/2873827Dengler.pdf,{},soc ben repo,excluded,"{""Value is not measured"",""Data is not valued""}"
6659452,Identifying Associations Between Management Practices And Antimicrobial Resistances Of Sentinel Bacteria Recovered From Bulk Tank Milk On Dairy Farms,2022,10.1016/j.prevetmed.2022.105666,{cco},early,excluded,"{""ESI data not used""}"
6863406,Analysis Of Coastal Zone Data Of Northern Yantai Collected By Remote Sensing From 1990 To 2018,2019,10.3390/app9204466,{},sample 1000,excluded,"{""Data is not valued""}"
7037524,Tools To Aid Post-Wildfire Assessment And Erosion-Mitigation Treatment Decisions,NA,10.1071/wf11162,{},classifier round 3,excluded,"{""Data is not valued""}"
6862914,Value-Based Development Connecting Engineering And Business: A Case On Electric Space Propulsion,2022,10.1109/tem.2020.3029677,"{""electric propulsion""}",sample 1000,excluded,"{""ESI data not used""}"
6863582,Are Patagonia Grasslands Being Overgrazed? A Response To Marino Et Al. (2020),2020,10.1111/1365-2664.13753,{},classifier round 1,excluded,"{""Data is not valued""}"
6863180,Pollution Monitoring Of The North Sea Using Noaa/Avhrr Imagery,1990,10.1080/01431169008955070,{},sample 1000,excluded,"{""No societal value context"",""Data is not valued""}"
7036840,Eas-Cnn: Automatic Design Of Convolutional Neural Network For Remote Sensing Images Semantic Segmentation,NA,10.1080/01431161.2023.2225710,{},classifier round 3,excluded,{Validation/calibration}
6691666,The Global Earth Observation System of Systems (GEOSS): supporting the needs of decision making in societal benefit areas,2010,http://www.isprs.org/proceedings/XXXVIII/part8/pdf/GEO11_20100324010955.pdf,{},soc ben repo,excluded,"{""Data is not valued""}"
6862979,"Changes In Coastal City Ecosystem Service Values Based On Land Use A Case Study Of Yingkou, China",2017,10.1016/j.landusepol.2017.04.021,{},sample 1000,excluded,"{""Data is not valued""}"
7038304,"Risk Evaluation And Mitigation Strategies: Impact On Patients, Health Care Providers, And Health Systems",NA,10.2146/ajhp090461,{},classifier round 3,excluded,"{""ESI data not used""}"
7037589,"Practical Guidance For Deciding Whether To Account For Soil Variability When Managing For Land Health, Agricultural Production And Climate Resilience",NA,10.2489/jswc.2023.0706a,{},classifier round 3,excluded,"{""Data is not valued""}"
7037167,A Variational Merging Approach To The Spatial Description Of Environmental Variables,NA,10.1002/2017jd027982,{},classifier round 2,excluded,{Validation/calibration}
6863519,Artificial Intelligence Techniques For Enhanced Skin Lesion Detection,2021,10.1007/s00500-021-06150-0,"{""\""color space-based\""""}",sample 1000,excluded,"{""ESI data not used""}"
6863421,"Spatiotemporal Variations In Soil Loss Across The Biodiversity Hotspots Of Western Ghats Region, India",2023,10.1007/s12040-023-02098-x,{},sample 1000,excluded,"{""Data is not valued""}"
7037824,Opportunity Costs Of Forest Conservation In Nepal,NA,10.3389/ffgc.2022.857145,{},classifier round 2,excluded,"{""Data is not valued""}"
6691515,Landscape Analysis of Cobalt Mining Activities from 2009 to 2021 Using Very High Resolution Satellite Data (Democratic Republic of the Congo),2022,https://doi.org/10.3390/su14159545,{},soc ben repo,excluded,"{""Data is not valued""}"
7038194,An E Ff Ectiveness Evaluation Model For Satellite Observation And Data- Downlink Scheduling Considering Weather Uncertainties,NA,10.3390/rs11131621,{},classifier round 3,excluded,"{""ESI data not used""}"
6862815,A Citsci Approach For Rapid Earthquake Intensity Mapping: A Case Study From Istanbul (Turkey),2020,10.3390/ijgi9040266,{},sample 1000,excluded,"{""ESI data not used""}"
7038289,A Genetic Algorithm Approach For Solving The Daily Photograph Selection Problem Of The Spot5 Satellite,NA,10.1016/j.cie.2009.11.012,{},classifier round 3,excluded,"{""Data is not valued""}"
7038640,"Spatial And Temporal Estimates Of Population Exposure To Wildfire Smoke During The Washington State 2012 Wildfire Season Using Blended Model, Satellite, And In Situ Data",NA,10.1002/2017gh000049,{},classifier round 2,excluded,"{""Data is not valued"",Validation/calibration}"
